-89.77099236641226   -0.3423423423423415
-88.62595419847332   -0.3198198198198199
-87.48091603053439   -0.2072072072072082
-85.5725190839695   -0.11711711711711814
-84.42748091603056   -0.04954954954954971
-82.90076335877865   0.018018018018018722
-80.61068702290083   0.018018018018018722
-78.3206106870229   0.018018018018018722
-76.41221374045807   0.17567567567567366
-72.97709923664127   0.4009009009009006
-69.16030534351148   0.7612612612612608
-65.72519083969468   1.0765765765765742
-64.19847328244282   1.211711711711711
-61.14503816793899   1.3243243243243228
-58.091603053435165   1.4369369369369345
-51.221374045801554   1.6846846846846848
-46.259541984732834   1.8648648648648631
-45.114503816793956   1.9324324324324333
-42.06106870229013   2.09009009009009
-39.0076335877863   2.2027027027027017
-37.48091603053439   2.315315315315315
-34.80916030534354   2.4054054054054053
-31.37404580152679   2.608108108108107
-26.41221374045807   2.7657657657657655
-23.358778625954244   2.8558558558558556
-21.450381679389352   2.923423423423422
-18.015267175572603   2.923423423423422
-15.343511450381698   2.8558558558558556
-12.290076335877927   2.788288288288287
-11.145038167938992   2.698198198198199
-9.236641221374043   2.6306306306306286
-7.709923664122186   2.518018018018017
-5.038167938931338   2.4504504504504503
-1.2213740458015536   2.427927927927927
0.6870229007632815   2.3603603603603602
1.8320610687022167   2.2927927927927936
-3.1297709923665025   2.427927927927927
3.3587786259541303   2.2027027027027017
4.885496183206044   2.1576576576576567
7.557251908396893   2.1576576576576567
9.083969465648806   2.2927927927927936
10.992366412213698   2.472972972972972
12.519083969465612   2.5855855855855836
13.282442748091569   2.698198198198199
14.809160305343426   2.8108108108108105
17.48091603053433   2.878378378378377
19.389312977099166   2.945945945945944
21.29770992366406   2.945945945945944
24.732824427480864   2.945945945945944
26.641221374045756   2.878378378378377
28.549618320610648   2.833333333333332
29.312977099236605   2.743243243243244
31.984732824427397   2.5405405405405386
34.274809160305324   2.4504504504504503
35.4198473282442   2.3378378378378386
38.47328244274797   2.2252252252252234
40.38167938931292   2.1351351351351333
42.671755725190735   2
44.961832061068606   1.9774774774774784
47.25190839694653   1.8423423423423397
49.923664122137325   1.774774774774773
51.83206106870222   1.7072072072072064
54.12213740458009   1.6396396396396398
56.793893129770936   1.5495495495495497
59.84732824427476   1.504504504504503
62.13740458015258   1.459459459459456
61.37404580152662   1.459459459459456
65.19083969465646   1.3018018018018012
69.77099236641214   1.256756756756758
73.96946564885491   1.2792792792792795
77.40458015267166   1.1666666666666679
80.45801526717554   1.1441441441441427
83.12977099236628   1.121621621621621
85.03816793893122   1.1441441441441427
86.56488549618314   1.1441441441441427
89.61832061068696   1.121621621621621

